"id","user_id","device_id","device_type","os","game_type","player_sex","player_province","player_city","timestamp","sceneId","ext","created_at","updated_at"
"64b28792437f8aae539be7779288e888","i3100129d109c4c35c70df0694240004258",,"{""brand"":""iPhone"",""model"":""unknown<iPad7,5>""}","iOS 13.1.3","2",,,,"1574249794","1095",,"2019-11-20 19:36:34","2019-11-20 19:36:35"
"64b930304f320b95594e9391b8c5ec90","i3100129db3832ccced8d98c19113eb473a",,"{""brand"":""iPhone"",""model"":""iPhone XR<iPhone11,8>""}","iOS 12.3.1","2",,,,"1574337153","1095",,"2019-11-21 19:52:33","2019-11-21 19:52:33"
"64bee5f8194f20777de23bc13f1cebde","i3100002d7537b118d9686086617c47a008",,"{""brand"":""iPhone"",""model"":""iPhone 8 (GSM+CDMA)<iPhone10,1>""}","iOS 12.3.1","2",,,,"1574266816","1089",,"2019-11-21 00:20:16","2019-11-21 00:20:16"
"64ca9f787c5facdecc6a3e02abd4a656","i3100129dc4b0be839c22c5df93cd0e2517",,"{""brand"":""iPhone"",""model"":""iPhone 8 Plus (GSM+CDMA)<iPhone10,2>""}","iOS 13.1.3","2",,,,"1574246149","1095",,"2019-11-20 18:35:49","2019-11-20 18:35:50"
"64cf39f6d6b37c94587df9871c203286","i3100129d6ae31c39183cda80b613c06c6b",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 12.4.1","2",,,,"1574338539","1095",,"2019-11-21 20:15:39","2019-11-21 20:15:39"
"64d32f9c3ce21204ca3323a93eaa0d41","i3100129d3b284266baf958497f871bae0e",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 11.4","2",,,,"1574226762","1095",,"2019-11-20 13:12:42","2019-11-20 13:12:42"
"64df8b63778fbcabf21c4e3fa205e238","i3100135dfbf95f5ede769abb889a2b0b0b",,"{""brand"":""OPPO"",""model"":""OPPO A53""}","Android 5.1.1","2",,,,"1574397506","1095",,"2019-11-22 12:38:26","2019-11-22 12:38:26"
"64e7d0c2adfb3a8fd6e3d7e32328cb16","i3100129dc3179199f464663d73cf81b8f5",,"{""brand"":""iPhone"",""model"":""iPad Air 2 (WiFi)<iPad5,3>""}","iOS 12.4.1","2",,,,"1574256056","1095",,"2019-11-20 21:20:56","2019-11-20 21:20:57"
"64e90e6eb645eac92c11e2d75b9998da","i3100129d5149c2d9faeb659ba32621232c",,"{""brand"":""iPhone"",""model"":""iPhone XR<iPhone11,8>""}","iOS 12.4.1","2",,,,"1574245869","1095",,"2019-11-20 18:31:09","2019-11-20 18:31:09"
"64edc652d0ee3488ba99b835919ef1b2","i3100129d8bc494d6a20c830e8cbef8b683",,"{""brand"":""iPhone"",""model"":""unknown<iPad6,11>""}","iOS 12.1.4","2",,,,"1574335954","1095",,"2019-11-21 19:32:34","2019-11-21 19:32:34"
"64ef7def036b66817e9808d5301121e7","i3100002d697873226b5b72dd566ea94382",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 12.4.1","2",,,,"1574250485","1001",,"2019-11-20 19:48:05","2019-11-20 19:48:05"
"64fe1e3362b8a8f106f06f46fa935dea","i3100129d95fdf608b8d3ae098ef5058d5a",,"{""brand"":""iPhone"",""model"":""iPhone 8 Plus (GSM+CDMA)<iPhone10,2>""}","iOS 13.1.3","2",,,,"1574330539","1095",,"2019-11-21 18:02:19","2019-11-21 18:02:20"
"651a1417a33ea3180b5d12fb84c3030d","i3100129da7ba734caa094d29ea64fc683c",,"{""brand"":"""",""model"":""""}",,"2",,,,"1574215184","1095",,"2019-11-20 09:59:44","2019-11-20 09:59:44"
"654c4a28b8c93a75af8fe1ca3f8bc1b2","i3100129d05f9e5e61196d1a360da6e03c9",,"{""brand"":""iPhone"",""model"":""iPhone XR<iPhone11,8>""}","iOS 13.1.3","2",,,,"1574315576","1095",,"2019-11-21 13:52:56","2019-11-21 13:52:56"
"6555d2908cf632b862f548a04c7bf797","i3100129d7f9b2e481a9901f8cbb34e1092",,"{""brand"":""iPhone"",""model"":""iPhone 5s (GSM+CDMA)<iPhone6,2>""}","iOS 12.4.2","2",,,,"1574244437","1095",,"2019-11-20 18:07:17","2019-11-20 18:07:17"
"655e26eff38295a089230b26fa378518","i3100129db7c65da4640e154e34da6dc608",,"{""brand"":""iPhone"",""model"":""iPhone 6 Plus<iPhone7,1>""}","iOS 10.3.3","2",,,,"1574241269","1095",,"2019-11-20 17:14:29","2019-11-20 17:14:29"
"65600d79a3fec1e896bf0ff7f15c5a78","i3100129d64a93c8dca9d0b861cfd134303",,"{""brand"":""iPhone"",""model"":""unknown<iPad7,5>""}","iOS 12.3.1","2",,,,"1574246958","1095",,"2019-11-20 18:49:18","2019-11-20 18:49:19"
"656245097dba46a02f369e662a2a8c1b","i3100129d9e1c38dceafb99d0e718068cb2",,"{""brand"":""iPhone"",""model"":""iPhone 8 Plus (GSM+CDMA)<iPhone10,2>""}","iOS 13.1.3","2",,,,"1574337063","1095",,"2019-11-21 19:51:03","2019-11-21 19:51:04"
"6574f6537e69c89b411920f0fe7ccc9a","i3100129d2914edd0aedb1462454ebb0ce8",,"{""brand"":""iPhone"",""model"":""iPhone XS<iPhone11,2>""}","iOS 12.3.1","2",,,,"1574342668","1095",,"2019-11-21 21:24:28","2019-11-21 21:24:29"
"6578acd9eef55f84d145c2c44e8b7287","i3100129d22be90760c7d63bb4af937ea76",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.4","2",,,,"1574242953","1095",,"2019-11-20 17:42:33","2019-11-20 17:42:33"
"6582efc3bbd46fa54ea9fb103867942b","i3100129d4ef8793b0fdb20fe2d093ce6e2",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 12.2","2",,,,"1574306523","1095",,"2019-11-21 11:22:03","2019-11-21 11:22:04"
"6588fe51e617506c2be496f505618b51","i3100129dc140b353e25cee96822895c9fe",,"{""brand"":""iPhone"",""model"":""iPhone 8 (GSM+CDMA)<iPhone10,1>""}","iOS 13.2","2",,,,"1574255502","1095",,"2019-11-20 21:11:42","2019-11-20 21:11:42"
"658f9f3009fc83303cbaf1b2bf9f62c2","i3100129df11f77cc110663744fb28a1120",,"{""brand"":""iPhone"",""model"":""unknown<iPhone12,1>""}","iOS 13.1.2","2",,,,"1574337430","1095",,"2019-11-21 19:57:10","2019-11-21 19:57:10"
"6594861984137f1a4bbabe977a3ce0a0","i3100002d3a33dbaf0d8045b55c47d493bb",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 13.1.2","2",,,,"1574311598","1089",,"2019-11-21 12:46:38","2019-11-21 12:46:39"
"659ee266a9b547448982973354bcdfb7","i3100002d6ea106d4be4be1141c4e3df3bd",,"{""brand"":""OnePlus"",""model"":""GM1900""}","Android 10","2",,,,"1574342784","1055",,"2019-11-21 21:26:24","2019-11-21 21:26:24"
"65a089c33ee111bcbdf5c1ddd8a6d7bc","i3100129d9fda4f7f7d869fe2fbeedfa5cf",,"{""brand"":""iPhone"",""model"":""iPhone XR<iPhone11,8>""}","iOS 12.4.1","2",,,,"1574327857","1095",,"2019-11-21 17:17:37","2019-11-21 17:17:38"
"65a0c59facb70599de18724c19c89ff0","i3100135d71d8dda79824791bfb2aa9ddb5",,"{""brand"":""HONOR"",""model"":""JSN-AL00a""}","Android 9","2",,,,"1574395049","1095",,"2019-11-22 11:57:29","2019-11-22 11:57:29"
"65a9360da3aef920b620566d451b2443","i3100129d9d6712bc0f1e02d27d1a57fde5",,"{""brand"":""iPhone"",""model"":""unknown<iPad7,5>""}","iOS 13.1.3","2",,,,"1574328494","1095",,"2019-11-21 17:28:14","2019-11-21 17:28:14"
"65a9387f47ce4e545b7c3a201eefd101","i3100002d21e7255df8618c1b19490461ef",,"{""brand"":""iPhone"",""model"":""iPhone 5s (GSM)<iPhone6,1>""}","iOS 11.0.1","2",,,,"1574248362","1089",,"2019-11-20 19:12:42","2019-11-20 19:12:42"
"65b5af07d5afa37ad14322bb239b0cef","i3100129d44bfa84c2fbf839bfd8fc1da25",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 13.1.3","2",,,,"1574340072","1095",,"2019-11-21 20:41:12","2019-11-21 20:41:12"
"65c6e3fc0492c81bdcff25b6ad2a4a91","i3100129d2ee67ac04a98ce15079b89d0f1",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.1.4","2",,,,"1574241251","1095",,"2019-11-20 17:14:11","2019-11-20 17:14:11"
"65d10752ae317cdb194a756f015f70da","i3100129d7adeb6264df8580c120cf46645",,"{""brand"":""iPhone"",""model"":""iPhone 8 Plus (GSM+CDMA)<iPhone10,2>""}","iOS 13.1.3","2",,,,"1574337629","1095",,"2019-11-21 20:00:29","2019-11-21 20:00:29"
"65e47bfb96eb38228ec0b9e2256fdc45","i3100129d5c13d9010752c7404f3c28c525",,"{""brand"":""iPhone"",""model"":""unknown<iPad7,5>""}","iOS 12.3.1","2",,,,"1574238327","1095",,"2019-11-20 16:25:27","2019-11-20 16:25:27"
"65f2bf98b5cd2e4139b958b6a2060320","i3100129dc00eea5dc9f7858f47ef543d80",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 13.1.3","2",,,,"1574336228","1095",,"2019-11-21 19:37:08","2019-11-21 19:37:08"
"65f7e325e30c1377cfe725211e5565ae","i3100129d730520abd9640ce9cd8676bf8e",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.2","2",,,,"1574341064","1095",,"2019-11-21 20:57:44","2019-11-21 20:57:44"
"660ab3609ae3ba1e12a5d1983cff59af","i3100129d1c6f3846655c2251061131094a",,"{""brand"":""iPhone"",""model"":""iPhone SE<iPhone8,4>""}","iOS 11.2.6","2",,,,"1574336025","1095",,"2019-11-21 19:33:45","2019-11-21 19:33:46"
"661c4276baaac55f7bfc044a4d3a0bf5","i3100129d70ba8eed398829c4729a58c5d8",,"{""brand"":""iPhone"",""model"":""unknown<iPad7,5>""}","iOS 12.4","2",,,,"1574251467","1095",,"2019-11-20 20:04:27","2019-11-20 20:04:27"
"662d05aea7e412bd7ce57c884402da33","i3100129d646c470da5ce54609b4819fb3b",,"{""brand"":""iPhone"",""model"":""iPhone 6 Plus<iPhone7,1>""}","iOS 11.3.1","2",,,,"1574247421","1095",,"2019-11-20 18:57:01","2019-11-20 18:57:01"
"6638e99c804ad4ba75f996a3a9b3d743","i3100129d5a2e02bbde8a967e29d84a6142",,"{""brand"":""iPhone"",""model"":""iPhone SE<iPhone8,4>""}","iOS 13.1.3","2",,,,"1574252753","1095",,"2019-11-20 20:25:53","2019-11-20 20:25:54"
"6675768f6f561789167c8b063d0fbdbd","i3100002d5f57ee4e1398e7642aa257ea52",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.4","2",,,,"1574342103","1055",,"2019-11-21 21:15:03","2019-11-21 21:15:03"
"6676af9bd6145805d48159d8865ff9f9","i3100129d82b89ce189e2b2b5fabce2b777",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 12.0.1","2",,,,"1574323174","1095",,"2019-11-21 15:59:34","2019-11-21 15:59:34"
"667cbbe9979f90f848800e8d7dcbae8a","i3100129d5f3cda2741343396ba8ffb8f67",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 12.4.1","2",,,,"1574340623","1095",,"2019-11-21 20:50:23","2019-11-21 20:50:24"
"6682287336e50a4e6eee15298d5ee84e","i3100129d837c3b20a684e3117a5304fb11",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 12.0","2",,,,"1574309059","1095",,"2019-11-21 12:04:19","2019-11-21 12:04:19"
"66a650ee68945eb8dc6918ae66838208","i3100129d76c41ac144460d330c2cf9aae3",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 13.1.3","2",,,,"1574338250","1095",,"2019-11-21 20:10:50","2019-11-21 20:10:50"
"66c915536e11865d6c7a7788fab77f3e","i3100129d450b98805dc31ef53049751926",,"{""brand"":""iPhone"",""model"":""iPhone 8 (GSM+CDMA)<iPhone10,1>""}","iOS 12.4.1","2",,,,"1574318036","1095",,"2019-11-21 14:33:56","2019-11-21 14:33:56"
"66cb5f18acca17c260bb7efb24df563f","i3100002d8630c91d2a9607ce864ab8f5ce",,"{""brand"":""iPhone"",""model"":""iPhone 8 (GSM+CDMA)<iPhone10,1>""}","iOS 13.1.2","2",,,,"1574337502","1089",,"2019-11-21 19:58:22","2019-11-21 19:58:23"
"66ef736ee41646f315d42a9ce7277e85","i3100002d06613e7f9684272ab4c4b9c845",,"{""brand"":""iPhone"",""model"":""iPhone 8 Plus (GSM+CDMA)<iPhone10,2>""}","iOS 12.4.1","2",,,,"1574353888","1089",,"2019-11-22 00:31:28","2019-11-22 00:31:28"
"66f2fb6db85feaf730b7b1f6ccc60095","i3100002ddf7bef92e6ea8a93d0eaac81ff",,"{""brand"":""iPhone"",""model"":""unknown<iPad5,2>""}","iOS 13.0","2",,,,"1574408804","1001",,"2019-11-22 15:46:44","2019-11-22 15:46:44"
"66f8f022f6dd3392f9ad1a37b8fce736","i3100129d2dbdf5b3484de3c16cbff76c0c",,"{""brand"":""iPhone"",""model"":""iPhone 6 Plus<iPhone7,1>""}","iOS 12.4.2","2",,,,"1574248504","1095",,"2019-11-20 19:15:04","2019-11-20 19:15:04"
"6702054c55df48f540420b0ccb3a4ec0","i3100129dd5e80d7c7d075730c95312d2bb",,"{""brand"":""iPhone"",""model"":""unknown<iPad7,5>""}","iOS 12.4","2",,,,"1574243032","1095",,"2019-11-20 17:43:52","2019-11-20 17:43:53"
"670aa3b4acfeba9b8a3945e1b6774040","i3100129d5e2ac5fe44179567ba7737ad39",,"{""brand"":""iPhone"",""model"":""unknown<iPad7,5>""}","iOS 13.1.3","2",,,,"1574253883","1095",,"2019-11-20 20:44:43","2019-11-20 20:44:43"
"671f5398dcae9bf5058b6f762b19335d","i3100129db10af5a1b02cb7e2247c582400",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 12.4.1","2",,,,"1574237700","1095",,"2019-11-20 16:15:00","2019-11-20 16:15:00"
"673b061adde1e24080f8dec54bdf8181","i3100129d4190141b8bf718496da1c74599",,"{""brand"":""iPhone"",""model"":""iPad Air 2 (WiFi)<iPad5,3>""}","iOS 12.4.1","2",,,,"1574239560","1095",,"2019-11-20 16:46:00","2019-11-20 16:46:01"
"674a77679e560d670e9f9a61e7c797c9","i3100002da1559623d0f94822b76212ec7e",,"{""brand"":""HONOR"",""model"":""HRY-AL00T""}","Android 9","2",,,,"1574401520","1055",,"2019-11-22 13:45:20","2019-11-22 13:45:20"
"67600ec733e8cc4327988fb21c519c90","i3100135dd9c0a0ebe2064e6b23986be690",,"{""brand"":""HONOR"",""model"":""BKK-AL10""}","Android 8.1.0","2",,,,"1574400311","1095",,"2019-11-22 13:25:11","2019-11-22 13:25:11"
"676c518e1b8d1dedd66b69a52c25d220","i3100129def945c1340392a29f70de92594",,"{""brand"":"""",""model"":""""}",,"2",,,,"1574241422","1095",,"2019-11-20 17:17:02","2019-11-20 17:17:03"
"677b1d7f36e974743e14cc0bc02c8061","i3100135d9a9860a988e2e44d0472405f5d",,"{""brand"":""xiaomi"",""model"":""Redmi 6""}","Android 9","2",,,,"1574397216","1095",,"2019-11-22 12:33:36","2019-11-22 12:33:36"
"677bf1571b174f728569384b551a7324","i3100129ddab6fba6854f25494a4aa0cf99",,"{""brand"":""iPhone"",""model"":""iPhone XS Max China-exclusive<iPhone11,6>""}","iOS 13.1.3","2",,,,"1574250251","1095",,"2019-11-20 19:44:11","2019-11-20 19:44:11"
"67949b9de149be11e00c9d9fddf32e2b","i3100129d22972418a3697d4a54868e1626",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 13.2","2",,,,"1574314163","1095",,"2019-11-21 13:29:23","2019-11-21 13:29:23"
"67a66360d59229657ee8838552e105a8","i3100129dcbc47dd8b34ef5be74b73d1e05",,"{""brand"":"""",""model"":""""}",,"2",,,,"1574252740","1095",,"2019-11-20 20:25:40","2019-11-20 20:25:40"
"67a6c5c3e7b0bb57fe2b23387629bf51","i3100129d5f2e3f6a3cfed6a438b5d7662e",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.4.1","2",,,,"1574311940","1095",,"2019-11-21 12:52:20","2019-11-21 12:52:20"
"67a7e84b2150fdf8ed4e14cac823a1bf","i3100002dd951b4f768ccc9fe4dd187760c",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.4.1","2",,,,"1574245602","1089",,"2019-11-20 18:26:42","2019-11-20 18:26:42"
"67be0cd94f6d15927b3272d110e17532","i3100129d33048a2b332243869ae3f6135d",,"{""brand"":""iPhone"",""model"":""iPhone 8 Plus (GSM+CDMA)<iPhone10,2>""}","iOS 12.3.2","2",,,,"1574329112","1095",,"2019-11-21 17:38:32","2019-11-21 17:38:33"
"67c6b843a5af59c423a7bf366d4bc216","i3100129d6bbf10979b83f31c22c5f25445",,"{""brand"":""iPhone"",""model"":""iPhone 8 (GSM+CDMA)<iPhone10,1>""}","iOS 13.1.3","2",,,,"1574331229","1095",,"2019-11-21 18:13:49","2019-11-21 18:13:49"
"67c92460f8f67d7819f1e3f76a012858","i3100129dc0fae125e99c88e7db40e08071",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 12.4.1","2",,,,"1574337704","1095",,"2019-11-21 20:01:44","2019-11-21 20:01:44"
"67d5809660030b0d6545a93709c522c2","i3100129d428c525de81b5a09a91c79ae73",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.1.2","2",,,,"1574311118","1095",,"2019-11-21 12:38:38","2019-11-21 12:38:39"
"67d6453060296a84ce455e32276543e5","i3100129d4c0b52f4c1600b28081fc5bfe1",,"{""brand"":""iPhone"",""model"":""unknown<iPad6,11>""}","iOS 13.1.2","2",,,,"1574257050","1095",,"2019-11-20 21:37:30","2019-11-20 21:37:30"
"67f3dcc0d68c2ed7458040a701dadc03","i3100129dc9d30d48d06e7cb399932d99a5",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 12.3.1","2",,,,"1574343019","1095",,"2019-11-21 21:30:19","2019-11-21 21:30:19"
"67f5e2ebe8bbd868d8cc792ed1c7b8b9","i3100002de2949c4cf08cb419dc43fdae2a",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 11.4.1","2",,,,"1574235224","1001",,"2019-11-20 15:33:44","2019-11-20 15:33:44"
"67fe3e8154d9175d9d66f85328524d67","i3100129d3c4877e7a9e5900427001c18b3",,"{""brand"":"""",""model"":""""}",,"2",,,,"1574239224","1095",,"2019-11-20 16:40:24","2019-11-20 16:40:25"
"68263270aa8b9cd65b5e1f74865c72ab","i3100129d912b138682c2b2de2d174ba5f3",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 13.1.2","2",,,,"1574247517","1095",,"2019-11-20 18:58:37","2019-11-20 18:58:38"
"684fcb2c37d2fc63525d8edff1a79c07","i3100002d0869fc27d421b8e700a5e21d88",,"{""brand"":""HUAWEI"",""model"":""JKM-AL00a""}","Android 9","2",,,,"1574235181","1055",,"2019-11-20 15:33:01","2019-11-20 15:33:01"
"6852924c2e2d610edf6a006d181e75a0","i3100129dcede4178b8c64c710b10265fe5",,"{""brand"":""iPhone"",""model"":""iPhone 6<iPhone7,2>""}","iOS 12.4.2","2",,,,"1574241926","1095",,"2019-11-20 17:25:26","2019-11-20 17:25:27"
"6858af2fa087d73fdd13ce9b6a97098f","i3100129de80a113c4e36cfcf1a0fd9445b",,"{""brand"":""iPhone"",""model"":""unknown<iPad6,11>""}","iOS 13.1.2","2",,,,"1574256124","1095",,"2019-11-20 21:22:04","2019-11-20 21:22:05"
"68662ca3f12d00ef09482870ba89bd89","i3100129d9fdfbc022dad9850db10e279c8",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 13.1.3","2",,,,"1574331112","1095",,"2019-11-21 18:11:52","2019-11-21 18:11:52"
"686af395b42894d2d41d6cb0a11701f7","i3100135d59accb9f11f6f9ff49470dec11",,"{""brand"":""xiaomi"",""model"":""Redmi 6A""}","Android 8.1.0","2",,,,"1574403527","1095",,"2019-11-22 14:18:47","2019-11-22 14:18:47"
"687c9749703553d9902677764c147f04","i3100002d387b5e34e4bfe715d8adf4bd87",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 13.1.2","2",,,,"1574245884","1001",,"2019-11-20 18:31:24","2019-11-20 18:31:25"
"687d1777afe0e8344485d692010c9046","i3100002d748f14d13d50b4a0c9b92566f0",,"{""brand"":""iPhone"",""model"":""iPad Mini 2G (WiFi)<iPad4,4>""}","iOS 10.2","2",,,,"1574244343","1089",,"2019-11-20 18:05:43","2019-11-20 18:05:43"
"68894ace49f91c6f837c02124ba78d73","i3100129d11f24f677f1c2498ef3ff9ac24",,"{""brand"":""iPhone"",""model"":""iPhone 6 Plus<iPhone7,1>""}","iOS 11.4.1","2",,,,"1574332449","1095",,"2019-11-21 18:34:09","2019-11-21 18:34:10"
"68c004aae6e70894ce88861331fb06ba","i3100129d74ec3d6aa35fbc958c6123a928",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 12.4.1","2",,,,"1574238897","1095",,"2019-11-20 16:34:57","2019-11-20 16:34:58"
"68c9c44be41e7f030d7001a1186dd79e","i3100135d6155706da64b73a82add184c26",,"{""brand"":""HUAWEI"",""model"":""DUB-AL20""}","Android 8.1.0","2",,,,"1574396228","1095",,"2019-11-22 12:17:08","2019-11-22 12:17:09"
"68d148681b5efade535b13c2a235f572","i3100129da1e1bd8361d5bc3dd4290848ba",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 13.2.3","2",,,,"1574336647","1095",,"2019-11-21 19:44:07","2019-11-21 19:44:07"
"68d9213f62dc9b02dbf572ab6d3db25e","i3100129d4b878a6b302673c2e218a47c03",,"{""brand"":"""",""model"":""""}",,"2",,,,"1574223214","1095",,"2019-11-20 12:13:34","2019-11-20 12:13:34"
"68f3eef4bccb2fdb4f7ca00598c29978","i3100135d86f5909535f20e1821df3f9f60",,"{""brand"":""OPPO"",""model"":""OPPO A79k""}","Android 7.1.1","2",,,,"1574398888","1095",,"2019-11-22 13:01:28","2019-11-22 13:01:28"
"68fa592ca94d89ca6812a4336821aa01","i3100135ddf7b11b3b40b9da27d64603d7e",,"{""brand"":""HONOR"",""model"":""BLN-AL40""}","Android 8.0.0","2",,,,"1574408035","1095",,"2019-11-22 15:33:55","2019-11-22 15:33:55"
"6901f8f7bd56f10015e3d2b9d6be6d0d","i3100129de061f18a8c6b98e6719871795f",,"{""brand"":""iPhone"",""model"":""iPhone 6<iPhone7,2>""}","iOS 10.0.2","2",,,,"1574251533","1095",,"2019-11-20 20:05:33","2019-11-20 20:05:34"
"690fa49151bd086b39466b9e60c9c0fd","i3100129d2154bd34ace559356df852e204",,"{""brand"":""iPhone"",""model"":""iPhone 8 Plus (GSM)<iPhone10,5>""}","iOS 13.1.3","2",,,,"1574215465","1095",,"2019-11-20 10:04:25","2019-11-20 10:04:25"
"6925d976659488d40e6e4ac4ea0f1a12","i3100129d468dff038723c8b0d1e557d548",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.2","2",,,,"1574226852","1095",,"2019-11-20 13:14:12","2019-11-20 13:14:13"
"692b8a2188f91a53c4459ea0411cba4e","i3100002d9cc78e886386c9522ec980657f",,"{""brand"":""iPhone"",""model"":""unknown<iPhone12,5>""}","iOS 13.0","2",,,,"1574336073","1001",,"2019-11-21 19:34:33","2019-11-21 19:34:34"
"6937232ff76c99c6eaef76bd5d0874e7","i3100129d01e31df93d40fb18def04f09fd",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 12.4.1","2",,,,"1574248014","1095",,"2019-11-20 19:06:54","2019-11-20 19:06:55"
"69456bd3be1da18a977cb56bfdda756a","i3100129d7fdb8e9d9515fe6e80fb2e46d5",,"{""brand"":""iPhone"",""model"":""iPhone 6 Plus<iPhone7,1>""}","iOS 12.4.2","2",,,,"1574339970","1095",,"2019-11-21 20:39:30","2019-11-21 20:39:30"
"6969f5229fba849573dc946b0c303a79","i3100129dcf78ae6ffa293f2b8b9c33f765",,"{""brand"":""iPhone"",""model"":""iPhone XR<iPhone11,8>""}","iOS 12.4.1","2",,,,"1574227602","1095",,"2019-11-20 13:26:42","2019-11-20 13:26:43"
"696ed132201b709e4cfa153e5d50771e","i3100129d8aaacf2405cd2aa54d2f404097",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 12.4.1","2",,,,"1574244344","1095",,"2019-11-20 18:05:44","2019-11-20 18:05:44"
"697affa776c687761dc94c0c9b4a8c29","i3100129d68a7d7c1f5a5f5e1320e188677",,"{""brand"":""iPhone"",""model"":""iPhone XS Max China-exclusive<iPhone11,6>""}","iOS 13.1.3","2",,,,"1574241135","1095",,"2019-11-20 17:12:15","2019-11-20 17:12:16"
"697edbb06cb7130d88b3808ee3958987","i3100002da7424e2115dc07b80189a43a76",,"{""brand"":""iPhone"",""model"":""iPad Air 2 (WiFi)<iPad5,3>""}","iOS 12.4.1","2",,,,"1574240102","1089",,"2019-11-20 16:55:02","2019-11-20 16:55:03"
"6984cfcded723a8d2bfe3367f6b2c060","i3100129d3d5e19fb480532c443a814266c",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 13.2","2",,,,"1574235963","1095",,"2019-11-20 15:46:03","2019-11-20 15:46:04"
"6985d9b06358a4113bbac55b064a58f3","i3100129de10c540729db8c787c5fa03f4b",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 13.1.3","2",,,,"1574308753","1095",,"2019-11-21 11:59:13","2019-11-21 11:59:14"
"698b8cf9f297ec45e3033c9a0ac04f54","i3100129d24dc3beae5b2a9f15180054339",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 11.4.1","2",,,,"1574254330","1095",,"2019-11-20 20:52:10","2019-11-20 20:52:11"
"698d0af6ebe3542c8c9323b6f0e49f04","i3100002d84ea10b7ed36245a8a2a854ce4",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 13.1.3","2",,,,"1574253504","1001",,"2019-11-20 20:38:24","2019-11-20 20:38:25"
"699002d1ea4de102880e7d1410106e25","i3100129d332d73ba0896ec868844da0132",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 12.4.1","2",,,,"1574248611","1095",,"2019-11-20 19:16:51","2019-11-20 19:16:51"
"69a0298528239694cc0e66f648a6f393","i3100129dd32ba4b8aa992ae5de20437b4d",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 11.3.1","2",,,,"1574255002","1095",,"2019-11-20 21:03:22","2019-11-20 21:03:23"
